id	text	creation_time	user_loc
1000428154505383937	All eyes on Canada ahead of #cannabis #legalization #cdnpoli #polqc #polmtl Suddenly patients will find their medicine packaged like “rat poison” with warning labels. https://t.co/n9o26rfnyf	Sat May 26 17:27:13 +0000 2018	Québec, Canada
1000348639183618048	They’ve all been “sampling” ahead of marijuana legalization. https://t.co/abj4akEqwJ	Sat May 26 12:11:15 +0000 2018	Mississauga, Ontario
1000293269954150400	10018 and pot is legal	Sat May 26 08:31:14 +0000 2018	Russia, OH
1000287609858347010	Shit storm dan yells rub a dub dub . Yabba dabba doo ( pot head fred) Popeyes ( pothead spinach ) it’s always been legal in certain plains the 100th meridian said - Flash cash Gordon - mercury retro go raid - every few months a conversion repeat after me pot legal 10018	Sat May 26 08:08:45 +0000 2018	Russia, OH
1000278073265217537	@business @bopinion STFU America has legal pot centuries don’t need micromanage from moron pot heads who raiders of the dead’s grow opp - Gordon Downie - that final kiss on the lips is what must’ve happened there Liberal tributes	Sat May 26 07:30:51 +0000 2018	Russia, OH
1000263377074212864	Medical ingredient for cannabis with no thc termia Vena is legal to and respect	Sat May 26 06:32:27 +0000 2018	Truro, Nova Scotia
1000205013904494592	Looking forward to marijuana being legal so the dealers stop loitering in my back lane. :pouting_face:	Sat May 26 02:40:32 +0000 2018	Toronto
1000154468976119808	If you need to become a legal medical user, @beleavecanada is at @liftandco with doctors who will provide your legal cannabis prescription to YOU at no charge, which is wonderful. If you are at @liftandco , get medical free with @beleavecanada https://t.co/J8NdwXRqdd	Fri May 25 23:19:42 +0000 2018	Toronto, Ontario
1000120409361076224	“ When we look back at Cannabis, outside of Social Media, we will realize that it will be one of the biggest impact of our generation. “ @SnoopDogg #C2Montreal #weed #legalization #cannabis #cannabislegale	Fri May 25 21:04:21 +0000 2018	Montréal
1000118483378622464	“At least when you smoke weed, you don’t have the disclaimers from the pill companies that hire that fast-speaking m*****cka that tells you you might get heart-failure, stomach etc...might as well tell you DEATH Lolol(applause)”@SnoopDogg #C2Montreal #weed #legalization #cannabis	Fri May 25 20:56:42 +0000 2018	Montréal
1000116178050830336	“It don’t make sense to legalize cannabis and profit off it while people are in jail for doing the same thing” -@SnoopDogg @C2Montreal #C2M18	Fri May 25 20:47:32 +0000 2018	Toronto, Ontario
1000116046194397185	“You can’t judge a book by its cover! You have to open the book, read and relate to the content. That’s what happened with me and @MarthaStewart we connected in an unexpected way.” @SnoopDogg #C2Montreal #weed #legalization #cannabis #cannabislegale	Fri May 25 20:47:01 +0000 2018	Montréal
1000115098738802688	“It’s important to revert the laws regarding weed. It don’t make sense to legalize cannabis and profit off it, while people are in jails for doing the same thing” @SnoopDogg #C2Montreal #weed #legalization #cannabis #cannabislegale	Fri May 25 20:43:15 +0000 2018	Montréal
1000114746475999232	“ Tupac made me smoke my first Blunt, he introduced me to weed lol” @SnoopDogg #C2Montreal #weed #legalization #cannabis #cannabislegale	Fri May 25 20:41:51 +0000 2018	Montréal
1000113845602369536	“It’s important that the market remembers and recognizes where the Cannabis culture comes from! Diversity, youth, Hip hop.” @SnoopDogg #C2Montreal #weed #legalization #cannabis #cannabislegale	Fri May 25 20:38:16 +0000 2018	Montréal
1000113532644438016	“If I could move out of America into another country, I’d move here to Canada...(Applause) somebody make it happen!” @SnoopDogg #C2Montreal #weed #legalization #cannabis #cannabislegale	Fri May 25 20:37:02 +0000 2018	Montréal
1000112579421683712	“ You guys have some cool weed but I’m gonna show you great” @SnoopDogg #C2Montreal #weed #legalization #cannabis #cannabislegale https://t.co/I1rqr2F6Kd	Fri May 25 20:33:14 +0000 2018	Montréal
1000112211811954688	“I mean come on, I could be having a drink with them and get into a fight. I’ve never gotten into a fight with someone I was smoking weed with” @SnoopDogg #C2Montreal #weed #legalization #cannabis #cannabislegale	Fri May 25 20:31:47 +0000 2018	Montréal
1000111951282778112	“I knew weed was gonna be legalized. I’ve had some of my best business meeting with potential partners while smoking a joint” @SnoopDogg #C2Montreal #weed #legalization #cannabis #cannabislegale	Fri May 25 20:30:45 +0000 2018	Montréal
1000089520912642048	Awesome to hear @NickelBelt &amp; @celliottability debate over healthcare spending, LTC, rural care, cannabis legalization and more #ONPoli https://t.co/0VebGxPcGc	Fri May 25 19:01:37 +0000 2018	Toronto, Canada
1000059672286646272	Accountable Talk sessions continue today in #tdsb School Within a College program @CentennialEDU .One of today’s topics is the legalization of marijuana in Ontario and the REAL effects on the teen brain. Using the @AdrianaBarton of @globeandmail article as anchor! @RonFelsen https://t.co/DmSydyLSWG	Fri May 25 17:03:00 +0000 2018	Toronto, ON
1000050713827868673	I already protested regarding Bill 40 since June 2016 cannabis is legal for me! Agent Angwelli F.B.I. federation princess X. https://t.co/wQIl6GoTxi	Fri May 25 16:27:24 +0000 2018	Toronto, Ontario
999827850336194560	@NICHECanada @SBofT Really? You think that people are waiting for marijuana to become legal to violate their contracts by smoking it at work?	Fri May 25 01:41:50 +0000 2018	Surrey, British Columbia
999765162709073920	@liftandco Colombia is a lot less corrupt in their cannabis policy than the wretched Canadian “legalization” currently underway! Colombia is going to be a great scene if the govt continues to allow all citizens their 20 plants and indigenous people unlimited number of plants plus LP’s!	Thu May 24 21:32:44 +0000 2018	Toronto, Ontario
999753160947216384	@bernieandsid Listening to podcast, May 24, and find discussion on legalization of pot, somewhat amusing. Recreational use of pot in Canada may be legal as early as July 2018 (while medicinal use is already legal). @BernieMcGuirk @sidrosenberg @Flirtyflipper	Thu May 24 20:45:02 +0000 2018	Toronto, Ontario, Canada
999722637705273345	“We feel like we’re in a race. Floodgates are going to open.” - @ShopMedMen Jim Carmack describing the U.S. path to cannabis legalization. #lcbc #liftcoexpo #liftcoto18	Thu May 24 18:43:45 +0000 2018	Calgary, AB
999721503498358787	“In Colorado they saw a 35-45% decrease in opioid overdoses after the legalization of cannabis.” - Olivia Mannix @Cannabrandco #liftexpo #liftcoexpo #LCBC #lcbc2018 #CannabisCommunity #CannabisIsComing @liftandco	Thu May 24 18:39:15 +0000 2018	Toronto, Ontario
999715360784908288	@CanadianGreens Isn't that giving them responsibility to make their own decisions on laws such as legalized marijuana? Voting on laws to lowering the drinking and smoking age? Honestly though if they can get a hunting &amp; gun license at 16 why not make 16 the legal age for everything.	Thu May 24 18:14:50 +0000 2018	Waterloo Ontario
999710696521773056	So @Brian_Pallister is concerned about road safety and law enforcement to be enforced before legalizing marijuana this July, what are your thoughts on this? #mbpoli #wpgpoli #legalization #marijuananews #Government #Winnipeg #news #Manitoba #wam #PrairieTruth #JustinTrudeau https://t.co/cn8Xm334dR	Thu May 24 17:56:18 +0000 2018	Winnipeg
999710269973594112	I’m working with aliens against oncoming monster dump trucks - OSA ships were controlled destroyed cruelty level ten survive shall award qualified employement individuality America Alexis presidency trades fair shares again 100% legal Cannabis politics exempted ( day gone )	Thu May 24 17:54:36 +0000 2018	Russia, OH
999633126300311557	@GbusJets You wold think Marijuana was JUST INVENTED when the Liberals said they were going to legalize it! These arguments are simply ridiculous and someone needs to shut them down.	Thu May 24 12:48:04 +0000 2018	Winnipeg, Manitoba
999607930377748480	Condo boards racing to clamp down on cannabis before pot becomes legal | CBC News https://t.co/lAt0vzhyiH	Thu May 24 11:07:57 +0000 2018	Toronto, Hamilton and Welland
999428899921711106	So it begins. The alcohol and pharmaceutical companies are not going to sit by and watch. They are both a powerful lobby group. The cannabis industry needs to stay solid and united. Pre and post legalization alike. https://t.co/MLV0zd4ZRH	Wed May 23 23:16:32 +0000 2018	Surrey, B.C.
999334099658657795	if i wanna protest for legal weed on my twitter then thats my biz . but if i do it ion radio and am asked not too then thats ' their ' time etc...u gotta pick your spots	Wed May 23 16:59:50 +0000 2018	Surrey, B.C.
999315242906800128	@Beehive_Journal @MikeMooreNL I hear he's changing his name to "Bud" and getting into the legal pot business	Wed May 23 15:44:54 +0000 2018	NL
999314107214872577	In defence of the VicPD, I've personally witnessed very fast police response times; when police investigate my LEGAL Street Photography, my prescribed LEGAL mobility aid &amp; my LEGAL (15+ yrs) medical marijuana. #cannabis Keeping #yyj safe from Bruce Dean for nearly 20 yrs. https://t.co/aIVlNS1zXD	Wed May 23 15:40:24 +0000 2018	Victoria, BC
999293312338022401	@Grampydenky That mouth piercing must be uncomfortable. What has smoking weed got to do with it? Soon it will be legal, better than booze. Live and let live is my motto. In politics, persona is everything. I have a tattoo, says Mark and Laurie. We are still married. LMAO.	Wed May 23 14:17:46 +0000 2018	Hamilton, Ontario, Canada
999223618818093056	Double use hi House . W is a double use . We is Vee Robby Roo -Scooby snacks - dab dab foo. Cannabis martinis a 100% legal . Arrest cops raiders . Mercury are tro Rade aliens stealing pot because they are pigs	Wed May 23 09:40:50 +0000 2018	Russia, OH
999156627528806401	When is weed legal?	Wed May 23 05:14:38 +0000 2018	#yyc Calgary Alberta
999096341589618689	So with marijuana becoming legal soon, should we have a "Rod Black puffing game"?	Wed May 23 01:15:04 +0000 2018	Canada
999048295317213190	@graniterad @stephen_taylor All the pot smokers waiting for full legalization like he promised in the election LOL	Tue May 22 22:04:09 +0000 2018	Toronto, Ontario, Canada
999045266048274433	@Andrea_Khanjin I’m asking all 3 parties 3 questions. 1 what would you do about unions being allowed personal information of people if their place of employment has 20% cards signed. 2 how would you handle health care funding and 3 you stance on legal weed? I await your reply	Tue May 22 21:52:07 +0000 2018	ontario
999045029921480710	@AnnHoggarth4BI I’m asking all 3 parties 3 questions. 1 what would you do about unions being allowed personal information of people if their place of employment has 20% cards signed. 2 how would you handle health care funding and 3 you stance on legal weed? I await your reply	Tue May 22 21:51:11 +0000 2018	ontario
999044702111399936	@BI_NDP I’m asking all 3 parties 3 questions. 1 what would you do about unions being allowed personal information of people if their place of employment has 20% cards signed. 2 how would you handle health care funding and 3 you stance on legal weed? I await your reply	Tue May 22 21:49:52 +0000 2018	ontario
998964484600451073	@OntLiberal Such a foolish and leading argument. Other jurisdictions have minor allotments of alcohol for sale in stores. We are not children liberalism is state motherhood. Will we all be do nothing pot heads with legal #cannibas #suckandblow argument @JIMrichards1010	Tue May 22 16:31:07 +0000 2018	ontario
998938732806987776	If you have questions about marijuana legalization and its impact on your workplace my partners @KvanbuskirkSJ &amp; @mattletson have answers! https://t.co/ZnNgx7MZFR	Tue May 22 14:48:47 +0000 2018	Saint John, NB, Canada
998882598289072130	@mojorisen531 Exactly. Go after the coke and meth and heroin idiots. Pot is safer than alcohol and it's legal ....sheesh	Tue May 22 11:05:44 +0000 2018	Toronto, Ontario
998882182482493440	@mojorisen531 Our Prime Minister fucked up. When he was campaigning, he said he would legalize pot. So we were all "YAY" what he should have done is decriminalize it first. People are still being busted for it which is really stupid	Tue May 22 11:04:05 +0000 2018	Toronto, Ontario
998878983658901506	@mojorisen531 So apparently it's about 6 weeks until pot is legal here. We'll see. Our government is fucking around on this. It took almost a year so they could figure out how much money they could make from it. Assholes lol	Tue May 22 10:51:22 +0000 2018	Toronto, Ontario
